transaction_id,account_id,merchant_id,amount,currency,timestamp,channel,status,location,country,is_fraud,fraud_pattern
T00534,A0015,M0004,35.35,AUD,2024-05-11T01:22:40.997688,wire,pending,Sydney,AU,False,
T00535,A0074,M0014,45.96,AUD,2024-04-05T02:17:58.138226,wire,completed,Lagos,NG,False,
T00536,A0034,M0020,43.31,AUD,2024-04-24T08:47:22.009079,mobile,completed,Sydney,AU,False,
T00537,A0060,M0023,19.4,AUD,2024-01-22T09:29:30.451933,mobile,completed,Perth,AU,False,
T00538,A0031,M0024,191.15,AUD,2024-03-01T09:59:36.830834,wire,completed,Brisbane,AU,False,
T00539,A0055,M0001,84.26,AUD,2024-02-16T01:11:22.978837,online,completed,Singapore,SG,False,
T00540,A0130,M0018,59.2,AUD,2024-05-11T02:46:44.458936,wire,reversed,Singapore,SG,False,
T00541,A0045,M0007,19.55,AUD,2024-05-01T17:13:21.096473,mobile,completed,Singapore,SG,False,
T00542,A0035,M0016,8.89,AUD,2024-06-05T14:32:04.483160,atm,completed,New York,US,False,
T00543,A0106,M0030,684.41,AUD,2024-02-24T04:20:57.247445,atm,completed,Perth,AU,False,
T00544,A0005,M0007,42.03,AUD,2024-06-14T19:54:50.196533,atm,completed,Singapore,SG,False,
T00545,A0039,M0009,95.72,AUD,2024-03-08T22:02:45.376896,wire,completed,Singapore,SG,False,
T00546,A0147,M0020,18.89,AUD,2024-06-05T11:47:41.969550,atm,completed,Sydney,AU,False,
T00547,A0081,M0023,6.39,AUD,2024-03-30T23:12:16.066869,pos,completed,Perth,AU,False,
T00548,A0078,M0007,35.26,AUD,2024-03-08T17:35:34.657121,online,completed,Singapore,SG,False,
T00549,A0024,M0015,35.21,AUD,2024-06-12T19:07:40.792464,pos,completed,Lagos,NG,False,
T00550,A0124,M0024,101.09,AUD,2024-02-29T05:57:21.821296,online,completed,Brisbane,AU,False,
T00551,A0133,M0022,6.97,AUD,2024-06-05T12:44:07.869794,online,completed,London,UK,False,
T00552,A0012,M0022,1.5,AUD,2024-01-19T15:52:43.288237,atm,completed,London,UK,False,
T00553,A0080,M0021,108.71,AUD,2024-02-04T20:25:05.730687,atm,completed,Sydney,AU,False,
T00554,A0113,M0022,13.13,AUD,2024-02-19T12:40:43.075523,online,reversed,London,UK,False,
T00555,A0144,M0017,5.53,AUD,2024-04-09T10:26:39.889813,atm,completed,London,UK,False,
T00556,A0073,M0019,18.81,AUD,2024-04-21T00:00:50.277576,atm,completed,New York,US,False,
T00557,A0013,M0005,7.38,AUD,2024-01-16T14:06:12.447160,mobile,completed,Melbourne,AU,False,
T00558,A0115,M0020,21.22,AUD,2024-02-05T20:45:04.207657,wire,completed,Sydney,AU,False,
T00559,A0120,M0019,168.15,AUD,2024-03-23T11:03:27.495806,mobile,completed,New York,US,False,
T00560,A0058,M0005,230.58,AUD,2024-06-14T05:28:15.012407,mobile,completed,Melbourne,AU,False,
T00561,A0085,M0026,99.48,AUD,2024-03-29T05:43:45.286624,online,completed,Singapore,SG,False,
T00562,A0090,M0016,30.08,AUD,2024-05-18T23:56:16.584498,wire,completed,New York,US,False,
T00563,A0131,M0004,16.78,AUD,2024-01-20T08:43:36.280521,wire,completed,Sydney,AU,False,
T00564,A0078,M0018,27.22,AUD,2024-02-13T04:22:15.843115,pos,completed,Singapore,SG,False,
T00565,A0124,M0013,10.72,AUD,2024-05-05T14:59:45.724618,mobile,completed,Perth,AU,False,
T00566,A0112,M0019,121.35,AUD,2024-02-12T17:51:15.704524,online,completed,New York,US,False,
T00567,A0147,M0027,30.95,AUD,2024-03-24T18:52:27.259143,wire,completed,New York,US,False,
T00568,A0114,M0006,17.03,AUD,2024-04-18T06:50:16.385446,wire,completed,Singapore,SG,False,
T00569,A0098,M0011,31.99,AUD,2024-01-17T09:16:31.342770,pos,failed,New York,US,False,
T00570,A0001,M0025,14.09,AUD,2024-04-06T03:46:31.032304,mobile,completed,New York,US,False,
T00571,A0115,M0007,4.46,AUD,2024-05-03T00:00:14.333375,mobile,completed,Singapore,SG,False,
T00572,A0089,M0003,51.33,AUD,2024-04-02T09:16:52.794931,pos,failed,New York,US,False,
T00573,A0016,M0012,23.5,AUD,2024-04-23T03:55:51.362602,mobile,completed,Brisbane,AU,False,
T00574,A0112,M0018,16.13,AUD,2024-01-26T04:06:54.549181,wire,completed,Singapore,SG,False,
T00575,A0093,M0027,26.06,AUD,2024-06-06T23:09:49.839402,pos,completed,New York,US,False,
T00576,A0019,M0021,31.54,AUD,2024-06-28T05:30:19.572771,online,completed,Sydney,AU,False,
T00577,A0107,M0028,21.57,AUD,2024-04-19T09:38:30.491358,mobile,completed,Brisbane,AU,False,
T00578,A0117,M0017,13.9,AUD,2024-03-10T15:12:02.643313,pos,completed,London,UK,False,
T00579,A0002,M0019,32.65,AUD,2024-05-08T21:29:33.775815,atm,completed,New York,US,False,
T00580,A0140,M0019,53.27,AUD,2024-01-21T11:35:09.677786,mobile,reversed,New York,US,False,
T00581,A0021,M0005,90.07,AUD,2024-06-04T13:01:09.343071,atm,completed,Melbourne,AU,False,
T00582,A0021,M0017,26.59,AUD,2024-06-22T20:01:32.116738,online,completed,London,UK,False,
T00583,A0139,M0026,50.58,AUD,2024-06-12T13:10:27.927134,wire,completed,Singapore,SG,False,
T00584,A0121,M0015,34.78,AUD,2024-05-12T19:41:25.418775,mobile,completed,Lagos,NG,False,
T00585,A0076,M0010,3.51,AUD,2024-04-18T04:07:58.938662,atm,completed,Sydney,AU,False,
T00586,A0145,M0009,5.97,AUD,2024-01-31T14:28:48.801741,online,completed,Singapore,SG,False,
T00587,A0075,M0026,31.95,AUD,2024-01-14T21:53:22.760411,atm,completed,Singapore,SG,False,
T00588,A0072,M0009,12.57,AUD,2024-04-17T02:38:57.930163,pos,completed,Singapore,SG,False,
T00589,A0095,M0026,17.07,AUD,2024-04-05T10:58:37.866699,online,completed,Singapore,SG,False,
T00590,A0022,M0005,99.81,AUD,2024-05-31T14:35:46.211879,mobile,completed,Melbourne,AU,False,
T00591,A0061,M0022,23.58,AUD,2024-02-08T03:57:42.159503,atm,completed,London,UK,False,
T00592,A0068,M0025,28.75,AUD,2024-03-27T04:54:01.978131,wire,completed,New York,US,False,
T00593,A0100,M0016,11.7,AUD,2024-03-19T16:29:09.341106,atm,pending,New York,US,False,
T00594,A0115,M0013,49.04,AUD,2024-06-15T02:32:29.546777,atm,reversed,Perth,AU,False,
T00595,A0111,M0020,20.83,AUD,2024-01-18T18:54:51.727850,wire,completed,Sydney,AU,False,
T00596,A0062,M0024,154.76,AUD,2024-04-04T02:40:22.393558,pos,completed,Brisbane,AU,False,
T00597,A0003,M0022,22.54,AUD,2024-05-04T01:48:36.197665,atm,completed,London,UK,False,
T00598,A0073,M0009,234.94,AUD,2024-06-21T00:55:26.540308,online,completed,Singapore,SG,False,
T00599,A0031,M0003,76.96,AUD,2024-04-28T19:22:41.764764,wire,completed,New York,US,False,
T00600,A0048,M0029,12.4,AUD,2024-02-23T07:36:21.854630,online,completed,New York,US,False,
T00601,A0071,M0025,6.99,AUD,2024-05-19T08:21:39.354352,atm,completed,New York,US,False,
T00602,A0019,M0009,83.45,AUD,2024-03-01T05:03:07.837630,online,completed,Singapore,SG,False,
T00603,A0068,M0006,26.03,AUD,2024-06-17T01:46:43.966276,wire,completed,Singapore,SG,False,
T00604,A0126,M0004,6.52,AUD,2024-06-14T04:22:28.070479,atm,completed,Sydney,AU,False,
T00605,A0019,M0003,40.29,AUD,2024-03-21T16:54:41.887047,mobile,completed,New York,US,False,
T00606,A0001,M0030,6.95,AUD,2024-01-28T10:34:58.320464,atm,pending,Perth,AU,False,
T00607,A0148,M0001,56.09,AUD,2024-03-29T19:30:41.571800,mobile,completed,Singapore,SG,False,
T00608,A0018,M0018,13.24,AUD,2024-05-04T18:09:04.046007,mobile,completed,Singapore,SG,False,
T00609,A0138,M0030,151.15,AUD,2024-02-24T19:29:06.591325,online,completed,Perth,AU,False,
T00610,A0024,M0012,205.26,AUD,2024-01-15T13:30:15.381452,mobile,completed,Brisbane,AU,False,
T00611,A0075,M0021,8.4,AUD,2024-06-24T02:52:34.683266,pos,completed,Sydney,AU,False,
T00612,A0100,M0029,26.0,AUD,2024-03-20T06:36:05.065444,pos,completed,New York,US,False,
T00613,A0050,M0001,100.62,AUD,2024-03-29T13:13:34.317391,online,completed,Singapore,SG,False,
T00614,A0079,M0016,50.48,AUD,2024-03-22T07:47:26.929232,online,completed,New York,US,False,
T00615,A0015,M0011,62.55,AUD,2024-05-02T17:34:12.234189,wire,completed,New York,US,False,
T00616,A0149,M0008,3.93,AUD,2024-03-26T06:58:41.152625,wire,completed,Melbourne,AU,False,
T00617,A0034,M0001,4.84,AUD,2024-03-23T13:39:57.138025,pos,completed,Singapore,SG,False,
T00618,A0017,M0027,69.26,AUD,2024-04-17T16:34:54.683995,wire,completed,New York,US,False,
T00619,A0052,M0014,4.3,AUD,2024-05-13T13:33:39.537600,mobile,completed,Lagos,NG,False,
T00620,A0148,M0018,428.03,AUD,2024-04-17T08:21:44.421154,atm,completed,Singapore,SG,False,
T00621,A0071,M0005,62.63,AUD,2024-03-07T22:57:51.766698,pos,completed,Melbourne,AU,False,
T00622,A0149,M0002,51.22,AUD,2024-01-29T13:16:54.858303,mobile,completed,Singapore,SG,False,
T00623,A0002,M0006,43.35,AUD,2024-05-05T12:34:45.562869,mobile,completed,Singapore,SG,False,
T00624,A0053,M0005,60.56,AUD,2024-03-15T13:51:50.665065,pos,completed,Melbourne,AU,False,
T00625,A0010,M0020,8.87,AUD,2024-06-21T00:05:41.245822,atm,completed,Sydney,AU,False,
T00626,A0002,M0018,17.87,AUD,2024-04-05T23:11:04.368882,online,completed,Singapore,SG,False,
T00627,A0139,M0017,2.67,AUD,2024-04-29T08:07:01.833802,atm,completed,London,UK,False,
T00628,A0029,M0026,178.72,AUD,2024-01-29T21:59:44.427499,online,completed,Singapore,SG,False,
T00629,A0094,M0010,14.9,AUD,2024-04-21T15:27:47.730231,mobile,completed,Sydney,AU,False,
T00630,A0014,M0030,36.28,AUD,2024-01-06T06:15:33.617175,wire,completed,Perth,AU,False,
T00631,A0061,M0024,25.27,AUD,2024-03-16T20:25:26.021774,atm,completed,Brisbane,AU,False,
T00632,A0029,M0011,15.89,AUD,2024-03-15T16:18:52.800368,pos,completed,New York,US,False,
T00633,A0057,M0003,29.49,AUD,2024-06-10T04:17:00.736243,pos,completed,New York,US,False,
T00634,A0117,M0006,25.32,AUD,2024-05-10T06:54:12.106210,atm,reversed,Singapore,SG,False,
T00635,A0052,M0011,2.74,AUD,2024-01-11T19:07:37.452329,pos,completed,New York,US,False,
T00636,A0120,M0015,16.4,AUD,2024-02-09T19:02:37.979176,atm,completed,Lagos,NG,False,
T00637,A0044,M0019,0.2,AUD,2024-04-17T01:49:38.297661,mobile,completed,New York,US,False,
T00638,A0110,M0024,91.82,AUD,2024-03-19T14:22:35.182167,pos,failed,Brisbane,AU,False,
T00639,A0039,M0030,38.57,AUD,2024-06-26T09:55:10.111359,online,reversed,Perth,AU,False,
T00640,A0130,M0002,25.72,AUD,2024-05-26T13:24:30.844958,online,completed,Singapore,SG,False,
T00641,A0062,M0003,37.41,AUD,2024-05-12T10:52:46.622141,pos,completed,New York,US,False,
T00642,A0076,M0008,46.26,AUD,2024-03-27T20:10:37.707056,atm,completed,Melbourne,AU,False,
T00643,A0118,M0028,46.9,AUD,2024-06-25T17:34:18.701630,mobile,completed,Brisbane,AU,False,
T00644,A0104,M0006,85.44,AUD,2024-03-25T00:54:03.241572,online,failed,Singapore,SG,False,
T00645,A0019,M0013,111.51,AUD,2024-01-06T22:06:37.360693,mobile,completed,Perth,AU,False,
T00646,A0139,M0019,575.59,AUD,2024-01-15T15:41:09.875673,atm,completed,New York,US,False,
T00647,A0015,M0017,16.01,AUD,2024-03-07T04:02:27.777909,pos,completed,London,UK,False,
T00648,A0018,M0018,56.93,AUD,2024-06-26T14:33:25.369420,pos,completed,Singapore,SG,False,
T00649,A0123,M0024,285.17,AUD,2024-06-22T14:20:47.788234,pos,completed,Brisbane,AU,False,
T00650,A0058,M0011,21.89,AUD,2024-05-03T02:54:17.833954,atm,completed,New York,US,False,
T00651,A0096,M0012,27.21,AUD,2024-05-30T03:36:28.387219,mobile,completed,Brisbane,AU,False,
T00652,A0137,M0029,10.72,AUD,2024-05-24T18:46:56.636740,online,completed,New York,US,False,
T00653,A0118,M0003,10.91,AUD,2024-05-06T04:07:28.882343,mobile,completed,New York,US,False,
T00654,A0053,M0017,19.28,AUD,2024-06-17T15:23:53.071380,mobile,completed,London,UK,False,
T00655,A0114,M0024,50.42,AUD,2024-01-12T09:27:09.595177,pos,completed,Brisbane,AU,False,
T00656,A0134,M0021,14.85,AUD,2024-04-28T16:37:25.029289,atm,completed,Sydney,AU,False,
T00657,A0136,M0027,39.81,AUD,2024-04-12T16:08:28.374020,atm,completed,New York,US,False,
T00658,A0067,M0008,10.94,AUD,2024-05-19T07:47:34.289055,online,completed,Melbourne,AU,False,
T00659,A0073,M0015,7.37,AUD,2024-02-02T23:49:35.534846,pos,completed,Lagos,NG,False,
T00660,A0040,M0006,21.5,AUD,2024-02-17T03:12:31.913466,pos,completed,Singapore,SG,False,
T00661,A0009,M0022,18.65,AUD,2024-03-08T11:56:32.935287,wire,reversed,London,UK,False,
T00662,A0137,M0010,40.16,AUD,2024-04-27T03:37:39.819687,atm,completed,Sydney,AU,False,
T00663,A0075,M0025,6.23,AUD,2024-06-13T03:29:24.513904,mobile,completed,New York,US,False,
T00664,A0029,M0024,31.66,AUD,2024-05-02T17:16:05.576614,online,completed,Brisbane,AU,False,
T00665,A0103,M0020,117.52,AUD,2024-01-17T17:44:16.923770,online,completed,Sydney,AU,False,
T00666,A0050,M0019,42.47,AUD,2024-05-18T20:15:40.337616,pos,completed,New York,US,False,
T00667,A0138,M0028,23.53,AUD,2024-01-16T19:33:55.492991,wire,completed,Brisbane,AU,False,
T00668,A0126,M0011,51.15,AUD,2024-01-11T03:28:15.064749,atm,completed,New York,US,False,
T00669,A0110,M0012,26.12,AUD,2024-03-03T10:20:00.261452,atm,reversed,Brisbane,AU,False,
T00670,A0144,M0003,77.54,AUD,2024-03-21T02:14:20.236944,pos,completed,New York,US,False,
T00671,A0109,M0024,40.3,AUD,2024-02-07T14:36:46.032512,mobile,reversed,Brisbane,AU,False,
T00672,A0135,M0011,59.05,AUD,2024-03-15T02:41:49.253069,atm,completed,New York,US,False,
T00673,A0143,M0015,194.1,AUD,2024-01-25T18:48:39.821018,pos,completed,Lagos,NG,False,
T00674,A0075,M0018,29.68,AUD,2024-02-24T15:51:25.758558,wire,completed,Singapore,SG,False,
T00675,A0144,M0024,30.65,AUD,2024-01-01T10:37:42.081664,atm,completed,Brisbane,AU,False,
T00676,A0121,M0004,633.11,AUD,2024-03-16T12:07:44.465775,mobile,pending,Sydney,AU,False,
T00677,A0063,M0001,11.2,AUD,2024-06-28T23:22:56.468907,online,completed,Singapore,SG,False,
T00678,A0093,M0019,30.84,AUD,2024-02-16T16:22:03.792673,mobile,reversed,New York,US,False,
T00679,A0031,M0012,35.19,AUD,2024-06-01T23:53:47.816447,pos,completed,Brisbane,AU,False,
T00680,A0038,M0011,25.5,AUD,2024-03-05T16:28:56.859443,online,completed,New York,US,False,
T00681,A0108,M0021,123.63,AUD,2024-02-22T11:08:07.160906,wire,completed,Sydney,AU,False,
T00682,A0020,M0017,6.08,AUD,2024-05-18T09:48:38.386814,wire,completed,London,UK,False,
T00683,A0140,M0011,57.1,AUD,2024-05-04T01:34:03.062424,atm,completed,New York,US,False,
T00684,A0149,M0012,35.15,AUD,2024-03-28T18:24:04.908724,atm,pending,Brisbane,AU,False,
T00685,A0042,M0004,10.28,AUD,2024-05-30T12:21:19.879184,wire,completed,Sydney,AU,False,
T00686,A0135,M0028,38.37,AUD,2024-05-16T21:23:47.379756,online,completed,Brisbane,AU,False,
T00687,A0020,M0004,31.15,AUD,2024-03-06T14:59:52.258605,mobile,failed,Sydney,AU,False,
T00688,A0134,M0025,6.87,AUD,2024-01-22T11:11:05.616075,pos,failed,New York,US,False,
T00689,A0037,M0023,17.4,AUD,2024-01-24T13:40:05.118315,online,completed,Perth,AU,False,
T00690,A0029,M0003,4.85,AUD,2024-03-19T01:20:20.483012,pos,completed,New York,US,False,
T00691,A0132,M0019,19.21,AUD,2024-04-30T19:59:43.525782,online,completed,New York,US,False,
T00692,A0053,M0019,91.2,AUD,2024-03-04T15:03:44.089741,online,completed,New York,US,False,
T00693,A0072,M0019,22.8,AUD,2024-03-31T14:45:21.240301,wire,completed,New York,US,False,
T00694,A0146,M0003,4.68,AUD,2024-01-03T12:44:52.258321,pos,completed,New York,US,False,
T00695,A0073,M0006,197.63,AUD,2024-06-25T05:13:51.968851,online,pending,Singapore,SG,False,
T00696,A0130,M0028,65.05,AUD,2024-04-16T16:16:09.123643,mobile,completed,Brisbane,AU,False,
T00697,A0028,M0006,24.01,AUD,2024-03-14T18:31:07.325651,atm,completed,Singapore,SG,False,
T00698,A0029,M0017,85.77,AUD,2024-01-08T08:24:12.953838,atm,completed,London,UK,False,
T00699,A0099,M0010,23.67,AUD,2024-05-04T08:31:48.884611,mobile,completed,Sydney,AU,False,
T00700,A0105,M0010,189.67,AUD,2024-06-04T01:49:30.604376,mobile,pending,Sydney,AU,False,
T00701,A0095,M0006,59.56,AUD,2024-04-04T14:26:43.305586,online,completed,Singapore,SG,False,
T00702,A0102,M0013,11.34,AUD,2024-02-06T00:49:52.531130,pos,completed,Perth,AU,False,
T00703,A0104,M0004,12.73,AUD,2024-03-31T08:08:03.578303,wire,completed,Sydney,AU,False,
T00704,A0103,M0012,29.21,AUD,2024-03-14T04:54:10.781584,mobile,completed,Brisbane,AU,False,
T00705,A0038,M0025,29.77,AUD,2024-03-29T13:41:56.266970,pos,completed,New York,US,False,
T00706,A0035,M0001,159.84,AUD,2024-05-02T22:27:49.496055,pos,completed,Singapore,SG,False,
T00707,A0025,M0025,472.28,AUD,2024-02-06T13:11:29.548818,mobile,completed,New York,US,False,
T00708,A0067,M0018,3.34,AUD,2024-04-08T22:31:02.736782,online,reversed,Singapore,SG,False,
T00709,A0031,M0013,16.48,AUD,2024-03-21T02:27:50.037230,online,completed,Perth,AU,False,
T00710,A0143,M0022,96.01,AUD,2024-05-07T19:07:16.252312,mobile,completed,London,UK,False,
T00711,A0080,M0023,12.58,AUD,2024-04-12T23:06:25.529038,mobile,completed,Perth,AU,False,
T00712,A0139,M0019,28.73,AUD,2024-01-29T07:00:53.269557,online,completed,New York,US,False,
T00713,A0127,M0019,22.64,AUD,2024-01-09T03:59:40.400908,atm,completed,New York,US,False,
T00714,A0150,M0001,142.09,AUD,2024-03-09T21:12:38.710426,mobile,completed,Singapore,SG,False,
T00715,A0092,M0014,13.41,AUD,2024-02-14T19:38:05.697927,atm,completed,Lagos,NG,False,
T00716,A0017,M0028,18.06,AUD,2024-01-04T13:37:43.987475,atm,completed,Brisbane,AU,False,
T00717,A0109,M0019,34.9,AUD,2024-01-04T16:37:38.902339,mobile,completed,New York,US,False,
T00718,A0082,M0013,41.01,AUD,2024-01-18T16:31:13.165924,mobile,completed,Perth,AU,False,
T00719,A0053,M0011,31.95,AUD,2024-04-30T19:07:53.541506,pos,completed,New York,US,False,
T00720,A0094,M0014,6.15,AUD,2024-06-25T07:31:19.035563,online,completed,Lagos,NG,False,
T00721,A0138,M0007,20.91,AUD,2024-06-29T07:36:47.159848,mobile,completed,Singapore,SG,False,
T00722,A0024,M0023,23.1,AUD,2024-05-25T00:21:02.004740,mobile,completed,Perth,AU,False,
T00723,A0089,M0026,33.57,AUD,2024-04-30T02:03:21.215284,atm,completed,Singapore,SG,False,
T00724,A0103,M0009,53.01,AUD,2024-05-18T04:23:34.734004,pos,failed,Singapore,SG,False,
T00725,A0133,M0028,9.13,AUD,2024-04-29T14:32:31.928565,mobile,completed,Brisbane,AU,False,
T00726,A0137,M0026,91.86,AUD,2024-03-19T12:05:56.983890,wire,completed,Singapore,SG,False,
T00727,A0016,M0017,10.52,AUD,2024-02-13T12:11:03.946017,atm,completed,London,UK,False,
T00728,A0106,M0011,198.33,AUD,2024-02-18T07:33:52.528912,atm,completed,New York,US,False,
T00729,A0066,M0022,47.03,AUD,2024-01-21T13:17:54.444744,pos,completed,London,UK,False,
T00730,A0080,M0015,1.04,AUD,2024-03-17T09:15:03.944624,online,completed,Lagos,NG,False,
T00731,A0070,M0005,11.96,AUD,2024-04-26T14:48:44.494225,online,reversed,Melbourne,AU,False,
T00732,A0125,M0026,3.86,AUD,2024-06-05T22:59:39.160421,mobile,failed,Singapore,SG,False,
T00733,A0024,M0013,43.13,AUD,2024-06-20T21:23:09.706111,wire,completed,Perth,AU,False,
T00734,A0024,M0008,81.94,AUD,2024-02-26T17:27:16.093598,wire,completed,Melbourne,AU,False,
T00735,A0061,M0030,27.51,AUD,2024-02-01T16:52:12.308205,atm,completed,Perth,AU,False,
T00736,A0066,M0028,47.53,AUD,2024-03-08T19:43:06.430741,online,completed,Brisbane,AU,False,
T00737,A0109,M0016,12.28,AUD,2024-05-28T16:00:40.142656,online,completed,New York,US,False,
T00738,A0009,M0027,384.41,AUD,2024-01-10T21:29:47.972125,pos,completed,New York,US,False,
T00739,A0099,M0010,86.09,AUD,2024-06-12T11:18:51.972038,online,completed,Sydney,AU,False,
T00740,A0061,M0028,29.39,AUD,2024-06-22T21:29:21.016642,atm,completed,Brisbane,AU,False,
T00741,A0061,M0010,337.8,AUD,2024-06-08T04:24:20.603582,mobile,completed,Sydney,AU,False,
T00742,A0071,M0028,31.03,AUD,2024-06-16T16:42:14.122271,atm,completed,Brisbane,AU,False,
T00743,A0026,M0027,12.86,AUD,2024-01-13T00:17:57.351106,mobile,completed,New York,US,False,
T00744,A0141,M0024,10.28,AUD,2024-05-17T22:01:16.802864,pos,completed,Brisbane,AU,False,
T00745,A0035,M0001,19.1,AUD,2024-02-26T18:48:27.038569,online,completed,Singapore,SG,False,
T00746,A0064,M0017,219.61,AUD,2024-04-27T12:02:25.378818,pos,completed,London,UK,False,
T00747,A0106,M0026,172.29,AUD,2024-06-07T02:30:33.786006,pos,completed,Singapore,SG,False,
T00748,A0084,M0026,20.28,AUD,2024-03-07T12:51:09.008610,mobile,failed,Singapore,SG,False,
T00749,A0147,M0008,45.18,AUD,2024-02-11T09:30:15.392536,online,reversed,Melbourne,AU,False,
T00750,A0051,M0009,54.51,AUD,2024-03-13T14:05:44.353919,mobile,completed,Singapore,SG,False,
T00751,A0039,M0003,38.11,AUD,2024-04-05T04:14:20.292855,mobile,completed,New York,US,False,
T00752,A0127,M0004,16.25,AUD,2024-06-20T05:39:04.706232,atm,completed,Sydney,AU,False,
T00753,A0127,M0013,8.3,AUD,2024-03-16T17:13:47.371561,mobile,completed,Perth,AU,False,
T00754,A0008,M0010,28.95,AUD,2024-04-15T12:07:51.484614,mobile,completed,Sydney,AU,False,
T00755,A0121,M0005,25.34,AUD,2024-03-10T09:54:15.328136,mobile,completed,Melbourne,AU,False,
T00756,A0066,M0003,21.12,AUD,2024-06-13T09:20:09.881913,wire,pending,New York,US,False,
T00757,A0012,M0001,8.73,AUD,2024-02-24T18:05:31.030468,mobile,completed,Singapore,SG,False,
T00758,A0034,M0029,44.36,AUD,2024-02-17T02:42:24.973091,wire,completed,New York,US,False,
T00759,A0087,M0029,30.81,AUD,2024-05-08T13:21:00.778789,mobile,completed,New York,US,False,
T00760,A0030,M0011,87.8,AUD,2024-02-17T17:45:52.176844,atm,completed,New York,US,False,
T00761,A0043,M0011,86.36,AUD,2024-06-20T23:01:12.833377,wire,failed,New York,US,False,
T00762,A0113,M0002,9.67,AUD,2024-01-30T14:28:57.836553,mobile,completed,Singapore,SG,False,
T00763,A0127,M0002,41.72,AUD,2024-01-21T08:39:37.437392,pos,completed,Singapore,SG,False,
T00764,A0024,M0007,83.52,AUD,2024-01-31T11:04:24.553188,wire,completed,Singapore,SG,False,
T00765,A0145,M0029,50.72,AUD,2024-06-29T15:19:54.440588,online,completed,New York,US,False,
T00766,A0147,M0006,27.48,AUD,2024-05-19T01:17:34.392559,online,failed,Singapore,SG,False,
T00767,A0007,M0010,106.57,AUD,2024-03-12T08:16:25.043587,wire,pending,Sydney,AU,False,
T00768,A0028,M0027,22.78,AUD,2024-03-24T07:15:10.569206,mobile,completed,New York,US,False,
T00769,A0069,M0020,53.79,AUD,2024-01-08T22:28:16.917408,wire,reversed,Sydney,AU,False,
T00770,A0084,M0024,66.84,AUD,2024-06-05T06:04:59.871276,atm,completed,Brisbane,AU,False,
T00771,A0015,M0024,22.06,AUD,2024-02-02T05:16:44.106910,mobile,completed,Brisbane,AU,False,
T00772,A0054,M0006,22.55,AUD,2024-04-27T03:17:52.069639,pos,completed,Singapore,SG,False,
T00773,A0126,M0026,16.13,AUD,2024-02-26T03:04:48.282694,wire,completed,Singapore,SG,False,
T00774,A0025,M0027,23.55,AUD,2024-03-21T15:00:06.661487,mobile,completed,New York,US,False,
T00775,A0145,M0020,17.28,AUD,2024-05-26T18:57:34.193391,wire,completed,Sydney,AU,False,
T00776,A0110,M0003,7.87,AUD,2024-03-24T21:33:07.414807,pos,completed,New York,US,False,
T00777,A0040,M0030,32.27,AUD,2024-04-04T23:12:01.055373,atm,completed,Perth,AU,False,
T00778,A0021,M0030,80.42,AUD,2024-06-27T03:18:17.986806,atm,completed,Perth,AU,False,
T00779,A0134,M0014,21.28,AUD,2024-01-14T20:27:26.156665,online,completed,Lagos,NG,False,
T00780,A0131,M0014,23.7,AUD,2024-05-10T09:01:35.893840,atm,completed,Lagos,NG,False,
T00781,A0150,M0003,83.25,AUD,2024-05-22T07:09:11.845824,mobile,completed,New York,US,False,
T00782,A0107,M0029,61.15,AUD,2024-05-11T01:28:02.319273,mobile,completed,New York,US,False,
T00783,A0068,M0011,15.03,AUD,2024-05-15T05:05:43.306516,wire,completed,New York,US,False,
T00784,A0028,M0014,35.56,AUD,2024-01-22T02:51:01.306906,pos,completed,Lagos,NG,False,
T00785,A0118,M0023,18.71,AUD,2024-05-14T17:00:29.627214,mobile,completed,Perth,AU,False,
T00786,A0093,M0023,105.14,AUD,2024-03-12T11:52:04.801380,atm,completed,Perth,AU,False,
T00787,A0035,M0001,54.44,AUD,2024-01-05T20:29:08.337138,mobile,completed,Singapore,SG,False,
T00788,A0062,M0014,36.12,AUD,2024-05-19T07:40:07.175869,pos,completed,Lagos,NG,False,
T00789,A0006,M0004,14.72,AUD,2024-05-07T04:05:10.216308,mobile,completed,Sydney,AU,False,
T00790,A0116,M0019,15.62,AUD,2024-05-30T03:08:02.804655,mobile,completed,New York,US,False,
T00791,A0003,M0004,84.41,AUD,2024-06-26T06:53:28.530246,mobile,completed,Sydney,AU,False,
T00792,A0142,M0010,6.77,AUD,2024-04-02T22:01:02.114582,wire,pending,Sydney,AU,False,
T00793,A0125,M0008,84.37,AUD,2024-03-17T09:11:15.916240,atm,completed,Melbourne,AU,False,
T00794,A0069,M0029,520.04,AUD,2024-01-22T03:59:26.075564,wire,pending,New York,US,False,
T00795,A0089,M0015,19.29,AUD,2024-03-03T05:40:23.020698,pos,completed,Lagos,NG,False,
T00796,A0087,M0030,125.74,AUD,2024-04-28T21:49:34.121413,pos,failed,Perth,AU,False,
T00797,A0100,M0014,269.78,AUD,2024-05-12T23:02:08.312506,mobile,completed,Lagos,NG,False,
T00798,A0042,M0020,4.72,AUD,2024-01-16T14:25:03.371332,mobile,completed,Sydney,AU,False,
T00799,A0052,M0006,42.19,AUD,2024-03-16T07:02:09.845755,mobile,completed,Singapore,SG,False,
T00800,A0054,M0018,112.12,AUD,2024-01-29T16:58:55.705491,wire,completed,Singapore,SG,False,
